"Gene_ID","Gene_Symbol","logFC_24455","SE_24455","p_24455","padj_24455","logFC_63183","SE_63183","p_63183","padj_63183","meta_log2FC","meta_SE","meta_pvalue","meta_padj","ci_lower","ci_upper","tau2","I2","Q","Q_pvalue"
713,"C1QB",2.2795691784516,0.468896677327597,1.16464458962458e-06,2.56147153012944e-05,4.39586956408479,0.789779201572009,2.60731757209029e-08,1.56057268538075e-06,2.2795691784516,0.468896677327597,1.16464458962456e-06,2.5286478263942e-05,1.36054857841901,3.19858977848419,0,0,0,1
714,"C1QC",2.25176319847031,0.490148744691884,4.34744885504783e-06,8.00864269619818e-05,3.84731978148903,0.980513589444885,8.71702820278843e-05,0.00192221941645436,2.25176319847031,0.490148744691884,4.34744885504794e-06,7.91047947538615e-05,1.2910893118067,3.21243708513392,0,0,0,1
718,"C3",3.48333075977856,0.86834313549972,6.03423398030948e-05,0.00075767453930253,6.58009704526958,0.926208948443437,1.20904783978243e-12,1.82544439161385e-10,3.48333075977856,0.86834313549972,6.03423398030953e-05,0.000749167373448558,1.78140948797653,5.1852520315806,0,0,0,1
729,"C6",1.97411111588179,0.539027163658002,0.0002499030697901,0.00248887498534067,-1.25100728181701,1.13131731527869,0.268814398193751,0.674893448409455,1.97411111588179,0.539027163658002,0.000249903069790104,0.00246484498169712,0.917637288423329,3.03058494334025,0,0,0,1
753,"LDLRAD4",0.666604524350778,0.242922319619435,0.00606759956435381,0.0333220233778278,0.89246332129202,0.799394284708766,0.264240494346837,0.6704627471247,0.666604524350778,0.242922319619435,0.00606759956435377,0.0330409712949038,0.190485526855758,1.1427235218458,0,0,0,1
754,"PTTG1IP",0.83611261282916,0.281504329236007,0.0029764566421233,0.0188504342208123,1.68285268230867,0.712752211697013,0.0182226479212888,0.124976811638622,0.83611261282916,0.281504329236007,0.00297645664212331,0.0186919258992774,0.284374266034481,1.38785095962384,0,0,0,1
800,"CALD1",0.743606152763994,0.284378368255753,0.00892672220199264,0.0450240115766803,0.39109281792346,0.714256693751711,0.58399942436666,0.883056503712273,0.743606152763994,0.284378368255753,0.00892672220199251,0.0446435443061814,0.186234793000449,1.30097751252754,0,0,0,1
813,"CALU",1.15531662578491,0.293078201276476,8.08022672865844e-05,0.00096596717442603,2.10444859561846,0.815702176510934,0.00988224211322289,0.0813041215392746,1.15531662578491,0.293078201276476,8.08022672865875e-05,0.000955664008618474,0.580893906629236,1.72973934494058,0,0,0,1
821,"CANX",0.718309167186803,0.178795448223267,5.8820993061835e-05,0.0007433326968514,0.480818999467376,0.713958556004252,0.500657832419073,0.843184063261104,0.718309167186803,0.178795448223267,5.88209930618334e-05,0.000735017098658665,0.367876528069504,1.0687418063041,0,0,0,1
829,"CAPZA1",0.628297935382149,0.226144475005332,0.00546435905478359,0.0306970379319893,0.892229247998979,0.866840286996486,0.303343849664416,0.712807007364828,0.628297935382149,0.226144475005332,0.0054643590547836,0.0304446087337385,0.18506290906898,1.07153296169532,0,0,0,1
834,"CASP1",1.32549522430219,0.340807368436149,0.00010054213480067,0.00116344035244898,1.94697031654568,0.823140919590168,0.0180157605330917,0.124147257719607,1.32549522430219,0.340807368436149,0.000100542134800677,0.00115077215918296,0.657525056501465,1.99346539210292,0,0,0,1
837,"CASP4",0.836255559853897,0.223935945469291,0.00018819941019329,0.00196470767892323,2.30822862115632,0.833451234032617,0.00561454174694978,0.0537066810143444,0.836255559853897,0.223935945469291,0.000188199410193302,0.00194499732716025,0.397349171890161,1.27516194781763,0,0,0,1
857,"CAV1",2.45163162059431,0.360221951589957,1.00425182334029e-11,6.82294654629811e-10,3.35617157772541,0.864422649389372,0.00010336310282606,0.00220670349077966,2.45163162059431,0.360221951589957,1.00425182334024e-11,6.70313234361209e-10,1.74560956903726,3.15765367215136,0,0,0,1
858,"CAV2",2.23905212677679,0.222425791351627,7.76835399833745e-24,3.67630656114425e-21,2.18827427073145,0.738117246330498,0.00303007488981702,0.0340355395968119,2.23905212677679,0.222425791351627,7.76835399833689e-24,3.61174886067504e-21,1.80310558649478,2.6749986670588,0,0,0,1
861,"RUNX1",1.74062461220994,0.31840098973318,4.58313080204209e-08,1.43277647214637e-06,4.70422689982433,1.10447990730834,2.05138176379389e-05,0.0005448352928593,1.74062461220994,0.31840098973318,4.58313080204195e-08,1.41082996812629e-06,1.116570139691,2.36467908472888,0,0,0,1
864,"RUNX3",1.62184653622909,0.453923956846362,0.00035298534402729,0.0033089964900482,1.70358944611191,0.950654630615982,0.0731302114050333,0.330585658002774,1.62184653622909,0.453923956846362,0.00035298534402728,0.00328001474398333,0.732171929090307,2.51152114336787,0,0,0,1
865,"CBFB",0.821731239590429,0.216441056176771,0.00014671845640636,0.00159175027329723,0.859863821044258,0.78536586554968,0.27357900787589,0.680657748365801,0.821731239590429,0.216441056176771,0.000146718456406374,0.00157625892249174,0.397514564708147,1.24594791447271,0,0,0,1
867,"CBL",0.912440407753419,0.264677512616857,0.00056607995488071,0.00489841191726544,0.243186435187402,0.91043933338895,0.789385326831158,0.950670121263429,0.912440407753419,0.264677512616857,0.000566079954880724,0.00485834247718447,0.393682015506734,1.4311988000001,0,0,0,1
890,"CCNA2",1.03731836615895,0.316483895745777,0.00104681043860405,0.00815347699171511,2.39084321119245,1.2601287074018,0.0577882487914246,0.282683380471537,1.03731836615895,0.316483895745777,0.00104681043860407,0.00808370283144253,0.417021328810298,1.6576154035076,0,0,0,1
891,"CCNB1",1.21493114770912,0.308706229391742,8.30037523279492e-05,0.00098883984110136,2.52411559922366,0.837860364335992,0.00259043034843146,0.0302108714052629,1.21493114770912,0.308706229391742,8.30037523279447e-05,0.000978268874683285,0.609878056298145,1.81998423912009,0,0,0,1
912,"CD1D",1.58887694992104,0.440491142986936,0.00030968886495837,0.00298466993166347,2.52772349236714,1.20445099062616,0.0358475879827115,0.203650754916021,1.58887694992104,0.440491142986936,0.000309688864958385,0.002957177738126,0.725530174157763,2.45222372568432,0,0,0,1
914,"CD2",1.68142475173977,0.549473516652991,0.00221288858663396,0.014850700715386,3.19517393261043,0.956741408079904,0.00083886407226858,0.012461637492818,1.68142475173977,0.549473516652991,0.00221288858663404,0.0147267407766963,0.604476448641338,2.7583730548382,0,0,0,1
919,"CD247",1.95305966532503,0.472960354948162,3.63653712552787e-05,0.00049218772693041,2.95126362740749,0.970754004374284,0.00236439449330302,0.0281827079041717,1.95305966532503,0.472960354948162,3.63653712552801e-05,0.000486905958922484,1.02607440351135,2.88004492713871,0,0,0,1
923,"CD6",1.39427517368822,0.445218049355244,0.00173816234553607,0.0122330974513523,1.89877677935413,1.08248347718897,0.0794145587833328,0.347346848517579,1.39427517368822,0.445218049355244,0.00173816234553602,0.0121239746015841,0.521663831684766,2.26688651569167,0,0,0,1
925,"CD8A",2.28948751803511,0.519129159801864,1.03253054399443e-05,0.00016710435360589,2.24424860119148,1.01084980447731,0.0264078884084384,0.163861783727466,2.28948751803511,0.519129159801864,1.03253054399441e-05,0.000165143645607077,1.27201306149892,3.3069619745713,0,0,0,1
939,"CD27",2.69894668375008,0.679404898803623,7.1117522369951e-05,0.00087144364018322,2.73981630209789,1.04229381068336,0.00857267943890753,0.0731142670313747,2.69894668375008,0.679404898803623,7.11175223699522e-05,0.000861525205852709,1.3673375511749,4.03055581632526,0,0,0,1
942,"CD86",1.65067767770745,0.396855327847418,3.19093033016319e-05,0.00044201231988317,3.2749008844759,0.964444393306225,0.00068469664697886,0.0104411566030198,1.65067767770745,0.396855327847418,3.19093033016325e-05,0.000437339551743943,0.872855528053675,2.42849982736122,0,0,0,1
947,"CD34",0.771535975723036,0.278751157281265,0.00564307833318452,0.0315203935875557,0.553605727220772,0.734300284451319,0.450895578470466,0.812066351075553,0.771535975723036,0.278751157281265,0.00564307833318456,0.0312595008900277,0.225193746802896,1.31787820464318,0,0,0,1
948,"CD36",1.60579275721299,0.468244291800872,0.00060493737455367,0.00516946483709503,1.76945745275024,0.814616927463588,0.0298455267753015,0.179147988261919,1.60579275721299,0.468244291800872,0.000604937374553686,0.00512656858649111,0.688050809316818,2.52353470510916,0,0,0,1
949,"SCARB1",1.79219904676784,0.32875598506925,4.99588617944333e-08,1.53729914633812e-06,3.66378691657722,0.783226176742506,2.8994838978338e-06,0.0001003976252971,1.79219904676784,0.32875598506925,4.99588617944308e-08,1.51369737881868e-06,1.14784915633012,2.43654893720556,0,0,0,1
950,"SCARB2",0.530197601066605,0.197340513794542,0.00721586209401532,0.0382948535878833,-0.231431048264776,0.720900370322273,0.74818723348744,0.940319396117269,0.530197601066605,0.197340513794542,0.00721586209401534,0.0379599955573971,0.143417301338673,0.916977900794537,0,0,0,1
953,"ENTPD1",1.0973487056714,0.286626272000281,0.0001289265884735,0.00143538563009,1.43676924092082,0.760929581789574,0.0590022795799371,0.286571432614263,1.0973487056714,0.286626272000281,0.000128926588473504,0.00142050635519181,0.535571535527868,1.65912587581493,0,0,0,1
958,"CD40",0.990914793332409,0.319384032272815,0.00191841115692606,0.0132702997568817,2.53066904782784,0.83603395538037,0.00246999563709606,0.0291511668183752,0.990914793332409,0.319384032272815,0.00191841115692605,0.0131566315507802,0.364933592840513,1.6168959938243,0,0,0,1
960,"CD44",1.05370954239002,0.375452773833491,0.00500823607279156,0.0286030095143535,2.83015941608306,0.752557646547447,0.00016942425136862,0.00332579272886648,1.05370954239002,0.375452773833491,0.00500823607279174,0.0283722886426265,0.317835627780715,1.78958345699932,0,0,0,1
