"Pathway_ID","Pathway","Gene_ID"
"GO:0170039","proteinogenic amino acid metabolic process","26227"
"GO:0170039","proteinogenic amino acid metabolic process","23743"
"GO:0170039","proteinogenic amino acid metabolic process","2731"
"GO:0170039","proteinogenic amino acid metabolic process","10247"
"GO:0170039","proteinogenic amino acid metabolic process","10249"
"GO:0170039","proteinogenic amino acid metabolic process","58510"
"GO:0170039","proteinogenic amino acid metabolic process","26275"
"GO:0170039","proteinogenic amino acid metabolic process","8659"
"GO:0170039","proteinogenic amino acid metabolic process","1491"
"GO:0170039","proteinogenic amino acid metabolic process","389434"
"GO:0170039","proteinogenic amino acid metabolic process","1892"
"GO:0170039","proteinogenic amino acid metabolic process","445"
"GO:0170039","proteinogenic amino acid metabolic process","1610"
"GO:0170039","proteinogenic amino acid metabolic process","189"
"GO:0170039","proteinogenic amino acid metabolic process","3242"
"GO:0050764","regulation of phagocytosis","140885"
"GO:0050764","regulation of phagocytosis","11031"
"GO:0050764","regulation of phagocytosis","11314"
"GO:0050764","regulation of phagocytosis","10960"
"GO:0050764","regulation of phagocytosis","57118"
"GO:0050764","regulation of phagocytosis","8291"
"GO:0050764","regulation of phagocytosis","64581"
"GO:0050764","regulation of phagocytosis","5873"
"GO:0050764","regulation of phagocytosis","5788"
"GO:0050764","regulation of phagocytosis","3561"
"GO:0050764","regulation of phagocytosis","3071"
"GO:0050764","regulation of phagocytosis","54209"
"GO:0050764","regulation of phagocytosis","23208"
"GO:0050764","regulation of phagocytosis","3601"
"GO:0050764","regulation of phagocytosis","718"
"GO:0050764","regulation of phagocytosis","1445"
"GO:0050764","regulation of phagocytosis","7097"
"GO:0050764","regulation of phagocytosis","2212"
"GO:0050764","regulation of phagocytosis","949"
"GO:0050764","regulation of phagocytosis","1794"
"GO:0050764","regulation of phagocytosis","3055"
"GO:0050764","regulation of phagocytosis","5648"
"GO:0050764","regulation of phagocytosis","2209"
"GO:0050764","regulation of phagocytosis","116985"
"GO:0050764","regulation of phagocytosis","2213"
"GO:0050764","regulation of phagocytosis","7052"
"GO:0050764","regulation of phagocytosis","55646"
"GO:0050764","regulation of phagocytosis","196527"
"GO:0050764","regulation of phagocytosis","7040"
"GO:0050764","regulation of phagocytosis","3600"
"GO:0050764","regulation of phagocytosis","811"
"GO:1901606","alpha-amino acid catabolic process","549"
"GO:1901606","alpha-amino acid catabolic process","23464"
"GO:1901606","alpha-amino acid catabolic process","1738"
"GO:1901606","alpha-amino acid catabolic process","56922"
"GO:1901606","alpha-amino acid catabolic process","113675"
"GO:1901606","alpha-amino acid catabolic process","1743"
"GO:1901606","alpha-amino acid catabolic process","64087"
"GO:1901606","alpha-amino acid catabolic process","5053"
"GO:1901606","alpha-amino acid catabolic process","38"
"GO:1901606","alpha-amino acid catabolic process","36"
"GO:1901606","alpha-amino acid catabolic process","4942"
"GO:1901606","alpha-amino acid catabolic process","11112"
"GO:1901606","alpha-amino acid catabolic process","84706"
"GO:1901606","alpha-amino acid catabolic process","130013"
"GO:1901606","alpha-amino acid catabolic process","2639"
"GO:1901606","alpha-amino acid catabolic process","27034"
"GO:1901606","alpha-amino acid catabolic process","6470"
"GO:1901606","alpha-amino acid catabolic process","4329"
"GO:1901606","alpha-amino acid catabolic process","10841"
"GO:1901606","alpha-amino acid catabolic process","3081"
"GO:1901606","alpha-amino acid catabolic process","64902"
"GO:1901606","alpha-amino acid catabolic process","23576"
"GO:1901606","alpha-amino acid catabolic process","501"
"GO:1901606","alpha-amino acid catabolic process","2875"
"GO:1901606","alpha-amino acid catabolic process","144193"
"GO:1901606","alpha-amino acid catabolic process","112817"
"GO:1901606","alpha-amino acid catabolic process","125061"
"GO:1901606","alpha-amino acid catabolic process","2731"
"GO:1901606","alpha-amino acid catabolic process","10247"
"GO:1901606","alpha-amino acid catabolic process","1757"
"GO:1901606","alpha-amino acid catabolic process","58510"
"GO:1901606","alpha-amino acid catabolic process","26275"
"GO:1901606","alpha-amino acid catabolic process","8659"
"GO:1901606","alpha-amino acid catabolic process","1892"
"GO:1901606","alpha-amino acid catabolic process","445"
"GO:1901606","alpha-amino acid catabolic process","1610"
"GO:1901606","alpha-amino acid catabolic process","189"
"GO:1901606","alpha-amino acid catabolic process","3242"
"GO:0061615","glycolytic process through fructose-6-phosphate","3099"
"GO:0061615","glycolytic process through fructose-6-phosphate","2026"
"GO:0061615","glycolytic process through fructose-6-phosphate","5230"
"GO:0061615","glycolytic process through fructose-6-phosphate","5214"
"GO:0061615","glycolytic process through fructose-6-phosphate","226"
"GO:0061615","glycolytic process through fructose-6-phosphate","7167"
"GO:0061615","glycolytic process through fructose-6-phosphate","83440"
"GO:0061615","glycolytic process through fructose-6-phosphate","5315"
"GO:0061615","glycolytic process through fructose-6-phosphate","2023"
"GO:0061615","glycolytic process through fructose-6-phosphate","2597"
"GO:0061615","glycolytic process through fructose-6-phosphate","3098"
"GO:0170033","L-amino acid metabolic process","56922"
"GO:0170033","L-amino acid metabolic process","113675"
"GO:0170033","L-amino acid metabolic process","29968"
"GO:0170033","L-amino acid metabolic process","2678"
"GO:0170033","L-amino acid metabolic process","1743"
"GO:0170033","L-amino acid metabolic process","64087"
"GO:0170033","L-amino acid metabolic process","5053"
"GO:0170033","L-amino acid metabolic process","4953"
"GO:0170033","L-amino acid metabolic process","38"
"GO:0170033","L-amino acid metabolic process","339983"
"GO:0170033","L-amino acid metabolic process","36"
"GO:0170033","L-amino acid metabolic process","4942"
"GO:0170033","L-amino acid metabolic process","11112"
"GO:0170033","L-amino acid metabolic process","435"
"GO:0170033","L-amino acid metabolic process","84706"
"GO:0170033","L-amino acid metabolic process","130013"
"GO:0170033","L-amino acid metabolic process","2639"
"GO:0170033","L-amino acid metabolic process","27034"
"GO:0170033","L-amino acid metabolic process","6470"
"GO:0170033","L-amino acid metabolic process","4329"
"GO:0170033","L-amino acid metabolic process","10841"
"GO:0170033","L-amino acid metabolic process","3081"
"GO:0170033","L-amino acid metabolic process","64902"
"GO:0170033","L-amino acid metabolic process","23576"
"GO:0170033","L-amino acid metabolic process","501"
"GO:0170033","L-amino acid metabolic process","635"
"GO:0170033","L-amino acid metabolic process","2875"
"GO:0170033","L-amino acid metabolic process","79814"
"GO:0170033","L-amino acid metabolic process","144193"
"GO:0170033","L-amino acid metabolic process","112817"
"GO:0170033","L-amino acid metabolic process","125061"
"GO:0170033","L-amino acid metabolic process","26227"
"GO:0170033","L-amino acid metabolic process","23743"
"GO:0170033","L-amino acid metabolic process","10247"
"GO:0170033","L-amino acid metabolic process","58510"
"GO:0170033","L-amino acid metabolic process","26275"
"GO:0170033","L-amino acid metabolic process","8659"
"GO:0170033","L-amino acid metabolic process","1491"
"GO:0170033","L-amino acid metabolic process","389434"
"GO:0170033","L-amino acid metabolic process","1892"
"GO:0170033","L-amino acid metabolic process","445"
"GO:0170033","L-amino acid metabolic process","1610"
"GO:0170033","L-amino acid metabolic process","189"
"GO:0170033","L-amino acid metabolic process","3242"
"GO:0032640","tumor necrosis factor production","2214"
"GO:0032640","tumor necrosis factor production","140885"
"GO:0032640","tumor necrosis factor production","10457"
"GO:0032640","tumor necrosis factor production","5699"
"GO:0032640","tumor necrosis factor production","3133"
"GO:0032640","tumor necrosis factor production","5696"
"GO:0032640","tumor necrosis factor production","7098"
"GO:0032640","tumor necrosis factor production","4938"
"GO:0032640","tumor necrosis factor production","64581"
"GO:0032640","tumor necrosis factor production","5788"
"GO:0032640","tumor necrosis factor production","50856"
"GO:0032640","tumor necrosis factor production","4939"
"GO:0032640","tumor necrosis factor production","54209"
"GO:0032640","tumor necrosis factor production","23208"
"GO:0032640","tumor necrosis factor production","7128"
"GO:0032640","tumor necrosis factor production","7099"
"GO:0032640","tumor necrosis factor production","7305"
"GO:0032640","tumor necrosis factor production","26191"
"GO:0032640","tumor necrosis factor production","4940"
"GO:0032640","tumor necrosis factor production","10392"
"GO:0032640","tumor necrosis factor production","914"
"GO:0032640","tumor necrosis factor production","409"
"GO:0032640","tumor necrosis factor production","7097"
"GO:0032640","tumor necrosis factor production","2212"
"GO:0032640","tumor necrosis factor production","5698"
"GO:0032640","tumor necrosis factor production","23643"
"GO:0032640","tumor necrosis factor production","5683"
"GO:0032640","tumor necrosis factor production","10865"
"GO:0032640","tumor necrosis factor production","83786"
"GO:0032640","tumor necrosis factor production","102"
"GO:0032640","tumor necrosis factor production","2209"
"GO:0032640","tumor necrosis factor production","2213"
"GO:0032640","tumor necrosis factor production","64115"
"GO:0032640","tumor necrosis factor production","10270"
"GO:0032640","tumor necrosis factor production","8841"
"GO:0032640","tumor necrosis factor production","11006"
"GO:0032640","tumor necrosis factor production","2000"
"GO:0032640","tumor necrosis factor production","5682"
"GO:0032640","tumor necrosis factor production","1524"
"GO:0032640","tumor necrosis factor production","7040"
"GO:0032640","tumor necrosis factor production","6376"
"GO:0032640","tumor necrosis factor production","64135"
"GO:0032640","tumor necrosis factor production","9181"
"GO:0032680","regulation of tumor necrosis factor production","2214"
"GO:0032680","regulation of tumor necrosis factor production","140885"
"GO:0032680","regulation of tumor necrosis factor production","10457"
"GO:0032680","regulation of tumor necrosis factor production","5699"
"GO:0032680","regulation of tumor necrosis factor production","3133"
"GO:0032680","regulation of tumor necrosis factor production","5696"
"GO:0032680","regulation of tumor necrosis factor production","7098"
"GO:0032680","regulation of tumor necrosis factor production","4938"
"GO:0032680","regulation of tumor necrosis factor production","64581"
"GO:0032680","regulation of tumor necrosis factor production","5788"
"GO:0032680","regulation of tumor necrosis factor production","50856"
"GO:0032680","regulation of tumor necrosis factor production","4939"
"GO:0032680","regulation of tumor necrosis factor production","54209"
