"Gene_ID","Rank_Score"
"10561",4.53535052350502
"79690",4.51978137937228
"6890",4.51894097935272
"25829",4.5178421750195
"23151",4.51307670116885
"9111",4.51053366078187
"54521",4.50991946803636
"2971",4.50836769868531
"23603",4.4974457050065
"25939",4.49143970267104
"9324",4.489399665201
"5028",4.48245464672997
"79139",4.47829437349791
"5788",4.47754377991361
"8701",4.47529069625393
"55332",4.47272584722351
"4833",4.46249260844582
"5898",4.46135576597246
"51816",4.45963624551317
"1359",4.45515567703423
"488",4.45324006089257
"162394",4.4492405149832
"285958",4.44759944695401
"100507347",4.4183060405232
"7462",4.40288508856881
"6324",4.40039204504368
"912",4.39974858451855
"56833",4.38923819456785
"143458",4.38736640579993
"161198",4.37656510775023
"10552",4.37635633166653
"114908",4.36023545699306
"3561",4.35438251789426
"6646",4.35081163307075
"8905",4.34613737236292
"284716",4.34582735347976
"11040",4.34424418941531
"8717",4.33681358770281
"53904",4.3313154967977
"151473",4.32209760281929
"3071",4.32157912452646
"64641",4.32134526185317
"821",4.31054798251855
"948",4.30113075667828
"6236",4.2888319506468
"83483",4.27470358367018
"79868",4.2739042353447
"23313",4.26748772681224
"50856",4.26314933931908
"8445",4.26031880860334
"412",4.25737432279684
"11010",4.24492676180849
"5066",4.24357978904667
"84894",4.20943866198471
"283349",4.19794667322041
"1796",4.19391808557373
"864",4.19171174885652
"55861",4.18240431180982
"1521",4.17470641173834
"55205",4.1728840551278
"439921",4.17087213681384
"109",4.16556984137879
"581",4.15601937638646
"100506211",4.1481836705635
"4939",4.14230709866109
"4133",4.14192290885699
"64778",4.13892990685158
"182",4.13035648494959
"80381",4.11195226560502
"56929",4.11157359094672
"865",4.10887479411295
"7357",4.10819790452683
"29767",4.10705152579708
"146330",4.10621549167336
"440",4.09366568732198
"10085",4.09263173141434
"1371",4.07717009344654
"50807",4.06220062784128
"59",4.04051263824306
"3486",4.03808994116335
"399474",4.03526213223334
"25902",4.03377373117193
"81620",4.0332244752082
"9034",4.03075131386584
"25816",4.0281100808197
"2023",4.02526304975228
"54209",4.02401739392883
"55254",4.01244453877232
"10687",4.01239724850997
"10417",4.00747669829426
"53346",4.0023512911762
"257106",3.99857713513005
"23208",3.99194656747773
"79180",3.99082764074377
"151636",3.97740745329807
"6202",3.97630298961425
"116832",3.97269964307778
"2697",3.96714090880065
"26278",3.96654431310559
"5901",3.96516030349731
"84678",3.95012230101783
"8448",3.93051688556274
"7043",3.92961637259078
"57538",3.92281307317591
"55191",3.91576592763297
"2882",3.9096712682774
"10384",3.90808286560372
