"Gene_ID","meta_log2FC","meta_SE","meta_pvalue","ci_lower","ci_upper","tau2","I2","Q","Q_pvalue","meta_padj","Gene_Symbol"
240,3.02372754192297,0.416293810652333,3.77351605013546e-13,2.20780666605746,3.83964841778848,0,0,0.942382680937496,0.3316658294855,4.8455539908549e-11,"ALOX5"
1774,0.692033181345124,0.224116440588159,0.00201624644422862,0.252773029449022,1.13129333324123,0,0,0.00251083265757476,0.960036157736939,0.0170546115480141,"DNASE1L1"
923,1.46726978675053,0.411751703938989,0.000365967796433381,0.660251276457111,2.27428829704395,0,0,0.185783798653325,0.6664491400688,0.00431323758681056,"CD6"
10460,1.02418572940194,0.209005834831403,9.57033903174815e-07,0.614541820573663,1.43382963823022,0,0,0.588873575187074,0.442855031052646,2.9193864516982e-05,"TACC3"
10138,0.748749941315082,0.241313462584192,0.00191692353435094,0.275784245665413,1.22171563696475,0,0,0.192022873454287,0.661238303492266,0.0164205082678867,"YAF2"
23386,0.600957179661588,0.225784473962497,0.00777607991210504,0.158427742426773,1.0434866168964,0,0,0.324377202711764,0.568988904822602,0.0484048409302457,"NUDCD3"
57586,1.74920933578444,0.4734574872461,0.000220282083235798,0.821249712571253,2.67716895899763,0,0,0.775651308211787,0.378474432783048,0.00289479856556361,"SYT13"
864,1.6370231552105,0.409623851445439,6.43114425391565e-05,0.834175159168859,2.43987115125215,0,0,0.00602086537048893,0.938150828025175,0.00104220093720607,"RUNX3"
1992,0.9875836164759,0.179740037817691,3.91794487506411e-08,0.635299615773358,1.33986761717844,0,0,0.0231992070961749,0.878940183031353,1.78465036319221e-06,"SERPINB1"
9369,1.27112657901163,0.298449481020751,2.05250424679109e-05,0.686176345006286,1.85607681301697,0,0,0.103426215564906,0.747756149571315,0.000399334989314347,"NRXN3"
330,2.6882400949772,0.567509833034997,2.17006960729656e-06,1.57594126135627,3.80053892859814,0,0,0.000544315854810719,0.981386580887583,5.91532031517893e-05,"BIRC3"
50619,1.29404500479254,0.373765668041441,0.000535813427443433,0.561477756773763,2.02661225281132,0,0,0.766418345272166,0.381327351560475,0.0059656254683896,"DEF6"
1890,2.1390185659507,0.583737132388924,0.000247965178471547,0.994914810029723,3.28312232187168,0.39083516947249,53.0386399232496,2.12941021802961,0.144496344089973,0.00317503751313568,"TYMP"
355,1.29213273656873,0.268906446353649,1.54644363611585e-06,0.765085786504924,1.81917968663253,0,0,0.04912337639768,0.824595745184508,4.38039906423318e-05,"FAS"
57823,1.78988814755987,0.638905962423511,0.0050867345198272,0.537655471701884,3.04212082341785,0.325106489192899,30.8174047125688,1.44545025500319,0.229259402948769,0.0353892887155986,"SLAMF7"
11119,1.48803906544162,0.440805914464045,0.000736217578119261,0.624075348919852,2.3520027819634,0.093150151573695,16.5650692814562,1.19853877912761,0.273613924958315,0.00770617928708742,"BTN3A1"
5583,0.87948384331252,0.272786648222949,0.00126381540576184,0.344831837332142,1.4141358492929,0,0,0.787708306771758,0.374793983953395,0.0118110706568931,"PRKCH"
56938,1.66353405386527,0.497731880222291,0.000831083866426801,0.687997494672173,2.63907061305836,0,0,0.0969432213893621,0.755529190613004,0.00845698397813778,"BMAL2"
9846,0.861321314727059,0.264827592714823,0.0011444085744314,0.342268770893563,1.38037385856056,0,0,0.285722488681123,0.592974790774496,0.0109355498292407,"GAB2"
