"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015171","amino acid transmembrane transporter activity","13/1066","56/12392",0.232142857142857,2.698606271777,3.908346490034,0.000750454522491893,0.00958352755230514,0.00958352755230514,"SLC36A2/SLC7A9/SLC25A29/GRIK5/SLC43A2/SLC43A1/SLC6A19/SLC25A12/SLC22A2/SLC3A1/CTNS/SLC1A1/GRIK2",13
"GO:0015108","chloride transmembrane transporter activity","14/1066","63/12392",0.222222222222222,2.58328121742756,3.8650748641679,0.000760597424786122,0.00958352755230514,0.00958352755230514,"SLC25A27/SLC26A6/SLC4A1/CLCNKB/SLC12A3/CLCN5/PACC1/SLC4A9/SLC1A1/SLC26A7/BSND/SLC12A1/CLIC5/GABRA2",14
"GO:0008172","S-methyltransferase activity","5/1066","10/12392",0.5,5.81238273921201,4.67044500705427,0.000814076560554122,0.0101128947381512,0.0101128947381512,"TPMT/BHMT2/TMT1A/MGMT/BHMT",5
"GO:0005249","voltage-gated potassium channel activity","10/1066","37/12392",0.27027027027027,3.14182850768217,4.00274279142362,0.000859063063526587,0.0105235225282007,0.0105235225282007,"KCNH6/KCNAB2/KCNE1/KCNJ15/KCNC3/KCNJ3/KCNJ16/KCNK5/KCNJ1/KCNJ10",10
"GO:0005272","sodium channel activity","9/1066","31/12392",0.290322580645161,3.37493191309084,4.06161457867337,0.000882870393247562,0.0106670094088267,0.0106670094088267,"GRIK5/MCOLN3/SCNN1G/SCNN1A/CNGA1/SCNN1B/SCN2A/GRIK2/TPCN1",9
"GO:0015297","antiporter activity","19/1066","102/12392",0.186274509803922,2.16539749107898,3.62569882152782,0.00100107558193742,0.0117204800980166,0.0117204800980166,"SLC7A9/SLC22A11/SLC30A4/SLC22A6/SLC41A1/SLC26A6/SLC25A5/SLC4A1/LETM1/SLC47A2/CLCN5/SLC4A9/SLC25A12/SLC4A4/SLC25A10/SLC26A7/SLC25A20/SLC22A8/GHITM",19
"GO:0005242","inward rectifier potassium channel activity","6/1066","15/12392",0.4,4.64990619136961,4.33923467928954,0.00101332959235264,0.0117204800980166,0.0117204800980166,"KCNH6/KCNJ15/KCNJ3/KCNJ16/KCNJ1/KCNJ10",6
"GO:0048038","quinone binding","6/1066","15/12392",0.4,4.64990619136961,4.33923467928954,0.00101332959235264,0.0117204800980166,0.0117204800980166,"SDHB/SDHD/ETFDH/AOC1/MT-ND4/CBR4",6
"GO:0008201","heparin binding","20/1066","110/12392",0.181818181818182,2.11359372334982,3.59900187296085,0.00102321651649352,0.0117204800980166,0.0117204800980166,"LPL/APOH/NELL1/SERPINA5/NDNF/PTN/CEL/ADAMTS15/CRISPLD2/SLIT2/F11/SFRP1/HRG/FGF9/CCN2/AOC1/KNG1/LRPAP1/LIPH/FGF1",20
"GO:0042562","hormone binding","13/1066","58/12392",0.224137931034483,2.60555088309504,3.75992862446556,0.00106671104302644,0.0120620402557605,0.0120620402557605,"THRA/LRP2/PTH1R/ATP1A1/CRYM/NPR1/GHR/THRB/GCGR/CTSH/C2CD2L/PRLR/CRHBP",13
