Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
10773,75.9787596267215,0.299196077555058,0.232928938362095,1.28449508961376,0.198968780608171,0.410068710777374
130355,39.8540877172062,-0.205960098434021,0.240027141112077,-0.858070039412131,0.390853789922919,0.614160454877735
10623,84.5640818258729,0.0946059081359169,0.245849151171481,0.384812832117239,0.700376091236199,0.845977419304808
51741,26.3239044481584,-0.451645761135198,0.324306854957087,-1.3926494436726,0.163725823610047,0.363352717209619
199974,27.1172855522678,-0.0889799684577572,0.417792374168216,-0.212976526043367,0.831345272149073,0.916637142682885
152302,88.5421154567425,-0.183119684356439,0.203828540716045,-0.898400605298664,0.368972013898516,0.594292595021416
338657,127.829086273522,0.510075156513212,0.250509913977505,2.03614758559621,0.0417355376249059,0.143572745011182
283149,70.6986650520642,0.770466506633236,0.306330168985899,2.5151505944839,0.0118981548919425,0.0562294344824444
51082,522.488083264188,0.47009943377429,0.249104329399586,1.88715882581153,0.0591389664544168,0.181693121920845
84937,34.8651589729522,0.0338773980683219,0.251836083135541,0.134521620756342,0.892990115579394,0.949854665521366
66002,24.873423636261,-1.78996634252575,0.43144907542481,-4.14873143664365,3.34322744747646e-05,0.00045928381871038
64757,32.7629286200893,-0.55701341297946,0.339052801209536,-1.64285152929683,0.10041365571418,0.263192706459398
55330,70.44007931937,0.293035946545066,0.276040013193405,1.06157054245521,0.288430692603255,0.511688576174648
114792,21.4256026944867,-0.384545040717979,0.398682316037795,-0.964539999013963,0.33477526472903,0.560572929861055
57496,135.970162486026,0.46088781731626,0.196201924391467,2.34904840381017,0.0188214598909904,0.0797239862789975
7565,13.578898967318,0.767228611160788,0.43688396561595,1.75613817751149,0.0790648177217201,0.222993333007169
64222,176.202239259664,0.77037092353422,0.242277916637489,3.1796993065897,0.00147427946809722,0.010705297047707
5501,329.798840875408,0.644974689380318,0.202049565616315,3.19216073250611,0.00141212727957144,0.0103470554110189
148254,28.7655470803435,-0.11523927544176,0.32899176050014,-0.350280126367212,0.726128478526639,0.861387089575555
4675,16.6958661953788,-1.57632613035521,0.45909710541639,-3.43353532783771,0.000595764561301077,0.00510842399618687
153768,12.4092870804326,1.18607360794471,0.447322799453082,2.65149375215138,0.00801365956312999,0.0413894802411514
23621,114.553003871028,-0.0254903756913769,0.220166343806985,-0.115777803503536,0.907828642433742,0.95596104417714
389177,47.4744534264255,-1.02200848241199,0.545362146568741,-1.87399966947132,0.0609304706711329,0.185491490745985
285641,49.5531233944718,0.320065474945966,0.289444170220635,1.10579347548091,0.26881591967034,0.490246200727468
153201,390.485223221879,-6.11589026056398,0.630780852477857,-9.69574494301676,3.14335339616742e-22,1.10613800023081e-19
7058,252.044506173544,1.75090937008546,0.481117532291313,3.63925496904424,0.000273427972101356,0.00268229127170765
6256,97.4659592929322,-0.026043788638979,0.325712160454404,-0.0799595219369306,0.936269449661071,0.970275762829309
353322,137.165324515031,1.83350706201606,0.63494838044485,2.88764743479067,0.00388134657425893,0.0233527401951467
200035,18.6906607879248,-0.441684376091162,0.6101602297889,-0.723882604154607,0.469137810607046,0.681726956260375
7626,60.2632482879649,0.454724909024838,0.29989153720994,1.51629790308656,0.129444041643931,0.31166692743676
260293,15.9798403749712,-0.84613242136368,0.513784163146794,-1.646863570456,0.0995860912391988,0.261473027772482
3858,145.517027112798,0.259593508897497,0.385959883971609,0.672591944598553,0.501206927892027,0.707307339680224
728621,47.2058464136265,-0.588635552558244,0.269631814932977,-2.18310866877695,0.0290278083458484,0.111216538732112
55922,60.8445344441865,0.22228151558682,0.249987195695021,0.889171603244825,0.373910861654543,0.598566025483657
3840,291.491775213479,0.269170489779555,0.153113943159561,1.7579750362712,0.0787517569981459,0.22234622547172
10168,41.9813831398324,-0.498158316032513,0.258935637212652,-1.92386927266948,0.0543709716442962,0.171340347840717
110354863,41.9813831398324,-0.498158316032513,0.258935637212652,-1.92386927266948,0.0543709716442962,0.171340347840717
4674,24.4928655723525,-2.32962960219129,0.423213240441294,-5.50462362605228,3.69957778182706e-08,1.20030745810389e-06
6228,1911.72516099277,0.37719431791147,0.273168496764298,1.38081192516475,0.16733679587991,0.367621288083222
54331,119.226143412938,0.699875594827202,0.282321708908546,2.4790002778494,0.0131751203506147,0.0605746571831946
11118,218.767502510618,1.50113165000243,0.301591766096695,4.97736284193231,6.44564252943483e-07,1.50023652877476e-05
27445,122.297770424226,-0.530076695705497,0.241392829069887,-2.19590904066181,0.0280984545150595,0.108569264998506
3638,68.0493270388705,-0.434860274466153,0.367587159690047,-1.18301268965116,0.236804118303529,0.454411152312403
